29391	2.398402	0.808296	1
4908	0.000000	1.126357	2
81734	16.496929	0.337694	1
22860	9.948836	0.511630	3
34881	10.518750	1.550099	3
52356	11.592936	0.557061	3
1103	0.000000	0.871474	2
45806	9.389362	1.636597	3
68490	4.888597	0.335429	1
14451	2.108781	0.968808	2
76270	8.321614	0.451534	1
26862	14.768777	0.805081	3
25960	0.675501	0.992628	1
39796	3.435240	0.649840	1
64056	6.750449	0.850494	1
58659	6.499339	1.113822	1
39330	10.439368	0.067426	3
39513	12.934959	0.005496	3
70549	5.918105	0.459209	1
40252	10.828473	0.238015	3
40950	2.154061	1.349043	1
10502	1.988739	0.766944	2
5159	2.279822	0.329955	2
5528	4.546406	0.320449	2
9856	2.529168	0.800817	2
8941	2.387562	0.370594	2
42066	7.839403	0.681952	3
30075	8.864117	0.049739	3
8180	1.470906	1.121274	2
68928	11.415981	0.288952	1
67557	7.550020	0.842629	1
69842	10.059395	1.472783	1
6318	0.000000	1.613285	2
65478	6.811344	0.338605	1
54849	2.235459	0.360127	1
35637	12.244222	1.327576	3
45674	1.658610	0.686844	1
53782	12.132273	1.187038	3
16182	4.517797	0.790930	2
9345	5.045461	0.395475	2
23439	10.857999	0.684821	3
31945	10.438157	0.065033	3
29844	9.023614	0.134418	3
32300	3.913634	0.699055	3
12744	4.588233	0.644111	2
16113	0.543732	0.553567	2
5941	2.231553	0.082694	2
31861	12.355327	0.443775	3
13259	3.245789	1.197489	2
39318	2.951135	1.041106	1
9731	1.702562	0.473571	2
15582	6.100700	0.849432	2
28236	12.589546	1.683640	3
10885	2.704385	1.632983	2
30300	9.922185	0.020502	3
12617	3.852988	1.093214	2
8253	3.382803	0.799184	2
59085	2.407297	0.041211	1
5941	0.000000	0.403975	2
47816	12.550782	0.842454	3
48654	10.308937	0.713782	3
41760	1.723199	0.277813	1
10980	5.112195	0.689647	2
26950	8.387105	0.660839	3
11646	4.077902	0.139938	2
47521	12.961379	0.735833	3
